,country,FSI,EPI,C1,C2,C3,E1,E2,E3,P1,P2,P3,S1,S2,X1
1330,Argentina2008,41.4,79.53,1.9,2.7,4,4.5,5.2,4,3.4,3.9,3.7,3.8,1.5,2.8
1331,Armenia2008,70.7,78.12,4.5,6,5,5.6,6,6.7,6.5,6,5.5,5.8,7.5,5.6
1332,Australia2008,24.6,87.33,0.9,1.5,3.5,2.3,4.4,1.1,1,1.4,2.5,2.9,2,1.1
1333,Austria2008,25.9,82.37,1,2,3.5,1.9,4.9,1.1,1.3,1.4,1.5,2.8,2.2,2.3
1334,Azerbaijan2008,81,79.74,7.2,7.5,7.3,5.9,7,5.3,8.1,5.5,6.9,6,7.8,6.5
1335,Bahrain2008,56.8,69.37,3.7,6,6,3.3,5,3.7,7,3.4,4.7,5.3,3.1,5.6
1336,Bangladesh2008,100.3,41.99,8.3,9.6,9.7,7.1,9,8.4,9.1,7.8,8,9.8,7.1,6.4
1337,Barbados2008,58.5,56.2,5.3,4.8,5.5,5,7,6.9,5.9,2.6,3,4.1,3.3,5.1
1338,Belarus2008,84.4,78.11,6.5,8.5,6.7,6.7,7.2,5,9.3,6.6,8.8,7.7,4.3,7.1
1339,Belgium2008,29,78.33,1.6,3,4.7,2.5,4.6,1.1,1.8,1.4,1.5,3.2,1.6,2
1340,Belize2008,70.2,73.6,5.7,5,5.2,5.8,7.6,6.9,6.5,5.7,3.8,6.8,5.5,5.7
1341,Benin2008,72.8,39.39,5.2,3.8,4,7,7.4,6.7,6.7,8.1,5.2,6.9,5.2,6.6
1342,Bhutan2008,85.4,63.37,4.6,7.7,7,7.8,8.7,6.7,7.7,6.7,8.3,6.5,7.5,6.2
1343,Bolivia2008,84.2,69.16,6.2,8.5,7.3,6.4,8.5,7,7.4,7.6,7,7.7,4.2,6.4
1344,Bosnia and Herzegovina2008,84.3,56.41,7.3,8.6,8.5,5.5,7.2,6,7.9,5.4,5.3,6.1,8,8.5
1345,Botswana2008,65.9,68.58,3.9,2.8,3.4,5.3,6.9,6,5.4,6.2,4.8,9.2,6,6
1346,Brazil2008,67.6,79.63,7.1,4.9,6.1,3.7,8.8,5,6.2,6,5.6,6.3,3.3,4.6
1347,Brunei Darussalam2008,68.5,65.22,6.3,7.4,6.7,3.2,7.4,4.2,7.7,3.3,6.8,5.9,4.9,4.7
1348,Bulgaria2008,58.5,72.99,5.2,3.9,4,4.3,6,5.7,5.4,4.6,4.7,5.1,4.1,5.5
1349,Burkina Faso2008,89.9,40.45,7.6,7.7,6.4,8.1,8.9,6.6,7.6,8.9,6.6,8.6,5.6,7.3
1350,Burundi2008,94.1,40.74,6.8,7.8,6.7,8,8.8,6.5,7.1,9,7.5,9.1,8.2,8.6
1351,Cambodia2008,85.8,47.2,6.2,7.2,7.5,6.6,7.2,8,8.3,7.6,7.1,7.8,5.7,6.6
1352,Cameroon2008,91.2,49.64,7.8,8.2,7.1,6.1,8.7,7.9,8.7,7.6,7.4,7.4,7.1,7.2
1353,Canada2008,26.3,82.71,1,1.8,3,1.5,5,2.1,1.5,1.2,2,3.3,2.4,1.5
1354,Cape Verde2008,80.7,51.44,5.8,6.4,4.8,7.8,6.2,8.2,7.3,7.2,6.4,7.9,4.8,7.9
1355,Central African Republic2008,103.7,45.34,9.4,9.4,8.9,8.4,8.8,5.5,9.2,8.6,8.7,9,8.8,9
1356,Chad2008,110.9,35.89,9.8,9.8,9.7,8.3,9.1,7.8,9.7,9.4,9.5,9.1,9.2,9.5
1357,Chile2008,36.3,77.92,2,1.5,3.9,3.7,4.6,2.1,2,3.8,3.9,3.8,2,3
1358,China2008,80.3,64.2,5.2,7,7.8,4,9,6.3,8.3,6.6,8.9,8.8,5.1,3.3
1359,Colombia2008,89,78.45,8,8.3,7.4,3.8,8.4,8.4,7.9,6,7.2,6.8,9.2,7.6
1360,Comoros2008,79.6,46.05,7,6.7,5.3,7.3,6.1,6,8.1,8.5,6.9,6.7,3.6,7.4
1361,Costa Rica2008,50.9,76.55,2.2,3.3,4,4.6,6.6,4.8,4.1,3.5,3.5,5.6,4.2,4.5
1362,Cote d'Ivoire2008,104.6,58.53,9.2,8.9,9.5,8.5,8,8.4,8.9,7.8,9,8.4,8.3,9.7
1363,Croatia2008,59.4,79.96,3.9,3.9,5.7,5.3,5.5,5,4.4,4.1,4.5,5.1,6.3,5.7
1364,Cuba2008,78.6,78.83,7.7,7,5.5,6.1,7.2,6.8,7.6,4,7.8,6.5,4.7,7.7
1365,Cyprus2008,69.7,77.59,5,8.4,8.3,4.2,7.5,5.2,5.5,3.8,3.5,4.9,4.2,9.2
1366,Czech Republic2008,42.1,82.24,2,3.5,3.2,3.4,3.9,4.8,3.7,3.8,3.5,3.8,3.1,3.4
1367,Denmark2008,21.5,87.86,1,1,2.5,2.1,1.9,2,1,1.4,1.5,3.2,1.9,2
1368,Djibouti2008,80,40.83,6.5,6.9,5.5,7.1,6.2,5.2,7.4,7.3,6.2,7.7,6.4,7.6
1369,Dominican Republic2008,78.4,76.06,6.1,7,6.1,5.6,8.1,8.3,5.8,6.9,7,6.5,5.4,5.6
1370,Ecuador2008,80.3,67.58,6.7,7.9,6.5,5.9,7.8,7.3,7.1,6.8,6.4,6.2,6,5.7
1371,Egypt2008,88.7,63.8,6.1,8.4,7.7,6.9,7.8,6.2,9,6.3,8.5,7.5,6.3,8
1372,El Salvador2008,75.5,67.06,6.3,3.9,6,6,7.6,7,7,6.5,7,7.4,5.6,5.2
1373,Equatorial Guinea2008,88,64.04,9,8.5,7,3.9,9.2,7.4,9.4,8.3,9.5,7.8,2,6
1374,Eritrea2008,87.4,34.73,7.5,7.2,5.6,8.5,5.9,6,8.4,7.9,7.4,8.6,7.1,7.3
1375,Estonia2008,51,86.6,2.6,5.7,5.1,3.7,4.9,4,4.8,3.8,3.5,4.8,4.8,3.3
1376,Ethiopia2008,96.1,41.16,7.5,8.9,7.8,8.2,8.6,7.5,7.9,7.5,8.5,8.9,7.5,7.3
1377,Fiji2008,76.6,68.97,7,8.2,7.5,5.9,7.5,6,8.7,4.4,5.9,5.9,4,5.6
1378,Finland2008,18.4,90.76,0.9,0.7,1,2,1.9,2.1,0.9,1.2,1.5,2.6,1.6,2
1379,France2008,34.8,85.11,1,1.8,6,3,5.5,2,1.7,1.4,3.2,4.1,3.1,2
1380,Gabon2008,75,65.06,5.6,7.2,3,5.2,8.1,6,7.5,7,6.5,6.9,6.2,5.8
1381,Georgia2008,83.8,61.01,7.7,8.3,8.1,5.4,6.9,5.7,8.4,5.9,5.9,6.3,6.8,8.4
1382,Germany2008,37.3,81.73,2.5,1.8,4.9,2.8,5.3,2.8,2.3,1.9,2.7,3.9,4.3,2.1
1383,Ghana2008,64.6,54.66,2.4,3.9,5.1,5,6.8,8,5.5,6.9,4.5,6.8,5,4.7
1384,Greece2008,45.4,81.66,3.1,1.6,4.3,3.7,5,5,4,3.6,3.9,4.9,2.6,3.7
1385,Grenada2008,69,57.9,5.4,5.7,4.9,5.8,7.1,7.9,6.5,4.1,4.9,5.7,3,8
1386,Guatemala2008,80.6,68.36,7.3,6,6.9,6.7,8,6.7,7.2,6.6,7.1,6.8,6,5.3
1387,Guinea2008,101.8,49.04,8.4,8.6,8.5,8.6,8.6,8.3,9.7,9,8.9,7.9,7.4,7.9
1388,Guyana2008,72.2,68.33,6.7,5.1,5.7,6.4,7.8,7.9,6.4,5.7,5.4,6.3,3.6,5.2
1389,Haiti2008,99.3,40.38,8.9,8.9,8,8.3,8.2,8,9,8.8,8.9,8.5,4.2,9.6
1390,Honduras2008,74.9,68.43,6.2,6.3,5.3,7.2,8.7,6.5,7.4,6.6,6.1,7.2,2,5.4
1391,Hungary2008,50.9,79.61,1.9,5.3,3.4,4.3,6.1,5,5.7,3.8,4,3.7,3.4,4.3
1392,Iceland2008,20.9,89.09,1,0.8,1,3,2.8,3.2,1.3,1.3,2.1,1,0.9,2.5
1393,India2008,72.9,53.9,6.6,6,7,4.6,8.9,6.9,4.8,6.7,6,8,3.2,4.2
1394,Indonesia2008,83.3,62.37,7.1,7,5.9,6.3,8,7.5,6.8,6.7,6.8,7,7.3,6.9
1395,Iran2008,85.7,64.72,8.5,9,7.3,4.3,7.4,5,8,5.8,8.7,6.5,8.7,6.5
1396,Iraq2008,110.6,61.67,9.9,9.8,9.8,7.8,8.5,9.3,9.4,8.5,9.6,9,9,10
1397,Ireland2008,19.9,87.26,1,1,1,2,3,2,1.5,2,1.5,1.9,1.5,1.5
1398,Italy2008,39.9,81.87,3.7,3.3,4,3.8,4.5,3,3.8,2.5,2.1,3.7,3.5,2
1399,Jamaica2008,65.7,76.21,5.6,4,4.3,6,6.5,6.5,6.9,6,5.4,6.1,2.4,6
1400,Japan2008,29.7,80.17,2,1.7,3.8,2.3,2.5,2,1.8,1.2,3.4,4.3,1.1,3.6
1401,Jordan2008,77.3,69.34,6,6.5,6.5,6.6,7.5,4.7,6,5.6,6.7,6.7,7.8,6.7
1402,Kazakhstan2008,72.4,71.38,6.5,7.8,5.2,6,6.5,4,7.7,5.5,6.8,6.2,3.6,6.6
1403,Kenya2008,93.4,59.64,7.1,8.4,7.6,6.9,8.1,8,8.2,7.4,7.2,8.7,8.5,7.3
1404,Kuwait2008,62,57.23,5.1,6.9,4.7,2.9,6.1,4.1,6.7,3.3,7,5.5,4.4,5.3
1405,Kyrgyz Republic2008,88.8,71.35,8.1,7.5,6.8,7.5,8,7.4,8.4,6.5,7.9,7.5,5.8,7.4
1406,Laos2008,88.7,47.48,8.2,8.6,6.8,7.1,5.7,6.6,8.2,8,8.9,8,5.7,6.9
1407,Latvia2008,54.5,83.26,3,4.4,4.6,5,6,5,4.7,4.2,3.8,4.9,4.9,4
1408,Lebanon2008,95.7,65.37,9.3,9.4,9.4,6.3,7.4,7.1,8,6.7,7,7.2,9,8.9
1409,Lesotho2008,81.7,43.46,6.3,6.9,5.6,8.2,5.6,6,7.6,8.5,6.8,9.1,4.6,6.5
1410,Liberia2008,91,41.21,6.7,7.9,6,8.3,8.3,6.5,7,8.5,6.7,8.1,8.4,8.6
1411,Libya2008,70,61.7,5.6,7,5.6,5.3,7.3,4,7.4,4.5,8.1,6.2,4,5
1412,Lithuania2008,48.7,80.7,2,3,3.9,4.5,6.2,5.4,4.4,3.5,3.5,4.9,3.1,4.3
1413,Luxembourg2008,27.9,85.9,2,3,3.7,1.8,2.5,1.2,3.3,2.6,1.6,2.1,1.8,2.3
1414,Macedonia2008,74.6,73.11,5.8,6.6,7.4,6,7.4,7,7.6,5.1,5.3,5.4,4.6,6.4
1415,Madagascar2008,76.7,34.65,5.8,7,5.1,7.4,7.2,5,6,8.7,6,8.5,2.5,7.5
1416,Malawi2008,92.9,43.1,5.4,7.6,6,9.1,8.8,8.2,8,9,7.8,9,6.2,7.8
1417,Malaysia2008,67.2,76.66,6.3,5.7,5.9,4.2,6.9,3.6,5.9,5.1,6.5,6.3,5,5.8
1418,Maldives2008,80.4,55.19,6.3,7.6,4.9,7.1,4.9,7,7.6,7.1,7.7,7.7,6.5,6
1419,Mali2008,75.6,38.35,5.9,3.7,6.1,8.5,6.6,7.4,4.7,8.6,4.6,8.5,4.4,6.6
1420,Malta2008,48.3,86.65,4.3,1.6,3.9,3.5,4.5,4.6,4.3,3.4,3.5,3.8,6.1,4.8
1421,Mauritania2008,86.1,43.51,7.2,7.6,8,7.8,7,5,6.6,8.1,6.9,8.4,6.2,7.3
1422,Mauritius2008,42.4,74.32,3.5,3,3.5,3.8,5.9,2.1,5.1,4.1,3.9,3.6,1.1,2.8
1423,Mexico2008,72.2,71.52,5.8,4.8,5.8,6,8.4,7,6.1,5.7,5.1,7,4,6.5
1424,Moldova2008,85.7,72.93,6.5,7.7,7.3,7.2,7.2,8.4,8.3,7,7.1,7,4.7,7.3
1425,Mongolia2008,57.8,61.1,4.8,4.7,4.1,5.5,5.4,2.1,6,5.3,6.2,5.8,1,6.9
1426,Montenegro2008,55.8,74.74,4.6,6,6.1,4,4.3,2.5,4.3,3.6,5.6,5.4,4.1,5.3
1427,Morocco2008,75.8,71.47,5.1,5.7,6.8,6.6,7.6,6.2,7.3,6,6.6,6.6,7.1,4.2
1428,Mozambique2008,76.8,38.95,5.8,5.6,4.7,7.4,7.2,7.8,7.3,8,7,7.8,2.2,6
1429,Myanmar2008,100.3,48.04,9.3,8.7,9.5,7.6,9,6,9.5,8.3,9.9,8.5,8.5,5.5
1430,Namibia2008,72.9,68.27,5.5,3.2,5.4,6,8.9,7.6,4.7,7.1,6,7.2,5,6.3
1431,Nepal2008,94.2,48.14,8.5,8.3,9,8.2,9.2,6.1,8.3,7,8.8,8.1,5.5,7.2
1432,Netherlands2008,27.3,79.86,1,1,4.9,2,3.7,2.2,1.3,1.4,1.4,3.4,3,2
1433,New Zealand2008,21.4,85.96,1,1,2.9,3,4,2.1,1.1,1.4,1.5,1.1,1.2,1.1
1434,Nicaragua2008,81.7,62.62,6.5,7.1,6.5,7.5,8.4,6.8,6.3,7.5,5.4,7.5,5.7,6.5
1435,Niger2008,94.5,34.91,7.5,6.7,9.2,9.2,7.2,6,8.4,9.1,7.9,9.5,6,7.8
1436,Nigeria2008,95.7,52.87,9.2,9.3,9.4,5.9,9.2,8.2,8.9,8.7,7.5,8.2,5.1,6.1
1437,Norway2008,16.8,86.97,1,1,1,1.8,2,1.1,1,1.3,1.5,2,1.6,1.5
1438,Oman2008,47.4,58.57,5.3,6.9,3,3.9,2,1.1,6.3,4.4,6.6,4.6,1.3,2
1439,Pakistan2008,103.8,50.16,9.6,9.8,9.5,6.2,8.8,8.1,9.5,7.1,9.5,8,8.6,9.1
1440,Panama2008,58.6,77.55,5,2.9,4.4,5.6,7.5,5,4.6,5.4,4.7,6.4,3.1,4
1441,Papua New Guinea2008,84.6,42.44,7,6.7,8,7.3,9,7.9,7.8,7.8,6.1,7.5,3.5,6
1442,Paraguay2008,72.3,67.33,5,7.7,6.2,6.2,7.7,6,8.3,6,7.1,6.6,1.3,4.2
1443,Peru2008,77.5,71.35,7.4,7,6.9,5.7,8.1,7.5,6.4,6.4,5.5,6.9,4.2,5.5
1444,Philippines2008,83.4,71.74,7.4,7.8,7,5.9,7.6,7.2,8.3,5.9,6.8,6.9,5.7,6.9
1445,Poland2008,47.6,78.51,2,3.3,3.2,4.3,4.8,6.4,4.2,3.8,3.8,4.8,3,4
1446,Portugal2008,31.8,85.99,1,1.3,2.5,3.8,3.6,2.1,1.5,4,3.5,4.3,1,3.2
1447,Qatar2008,52.7,69.11,2.3,4.9,5.3,4.6,5,3.3,6.8,2.6,5,4.7,3.3,4.9
1448,Romania2008,59.9,75.85,3.4,4.7,5.2,5.2,6.1,5.2,5.9,5.2,4.8,5.3,3.5,5.4
1449,Russia2008,79.7,80.44,7,8,7.5,3.7,7.9,6.5,7.9,5.9,8.7,7,5.4,4.2
1450,Rwanda2008,88,49.2,4.6,7.8,8.5,7.3,7.4,7.5,8.2,6.8,7.3,9.1,7,6.5
1451,Samoa2008,72.4,67.93,6.3,5.4,5,6.1,6.9,8.2,6.7,4.8,4.6,6.8,3.2,8.4
1452,Sao Tome and Principe2008,78.3,41.32,5.8,6.2,5.1,8.3,6.1,7.4,7.4,7.9,5.3,7.9,4.5,6.4
1453,Saudi Arabia2008,76.9,70.83,7.3,7.7,7.7,2.3,7,3.4,8.8,4.3,9.1,6.3,6.2,6.8
1454,Senegal2008,70.9,63.28,6,4,6,6,7.1,5.1,5.7,7,6,7,5.5,5.5
1455,Seychelles2008,69.5,67.72,6,6.5,5.4,3.9,6.8,4.7,7.6,4.1,6.3,6.7,4.8,6.7
1456,Sierra Leone2008,92.3,40.38,6.4,7.5,6.9,8.7,8.2,8.4,7.7,8.2,7,8.6,7.4,7.3
1457,Singapore2008,33.3,91.05,1,4,3,3.1,2.9,2.7,4,1.5,4.3,2.9,1.1,2.8
1458,Slovenia2008,37.1,83.26,3,1.1,3.4,3,5.2,3.5,3.2,3.5,3.5,4,1.7,2
1459,Solomon Islands2008,92.4,41.86,7.7,8.8,8,8,8,5.1,8.7,8.5,7.1,8.7,4.8,9
1460,Somalia2008,114.2,27,10,10,9.5,9.4,7.5,8.3,10,10,9.9,9.8,9.8,10
1461,South Africa2008,62.7,68.44,3.9,4.4,4.9,4.2,8.5,4,5,5.7,4.2,8.4,7,2.5
1462,South Korea2008,40.6,70.98,1,3.3,4,1.6,2.4,5.3,3.9,2,2.7,4,3.9,6.5
1463,Spain2008,41.6,86.03,5.2,5.6,6.2,3.4,5,1.6,1.4,2.4,2.8,3.9,2.1,2
1464,Sri Lanka2008,95.6,64.43,9.3,9.5,9.8,6,8.2,6.9,9.2,6.6,8,7,9,6.1
1465,Sudan2008,113,40.38,9.8,9.9,10,7.3,9.3,8.8,10,9.5,9.9,9,9.6,9.9
1466,Suriname2008,72.4,67.17,6,5.4,6.1,6.2,8.3,6.7,6.4,4.9,6,6.5,3.9,6
1467,Swaziland2008,80,59.03,6.5,6.9,4,7.8,6.1,5.5,8.5,7.5,7.5,8.8,4,6.9
1468,Sweden2008,19.8,88.63,0.9,1,1.3,1.2,2.1,2,1,1.2,1.4,3.2,3,1.5
1469,Switzerland2008,20.3,83.79,1,1,2.6,1.5,2.6,2,1,1.4,1.7,2.9,1.7,0.9
1470,Syria2008,90.1,66.24,7.6,7.7,8,6.8,8.1,6.8,8.8,5.7,8.8,6.5,9,6.3
1471,Tajikistan2008,88.9,73.37,7.8,8.6,6.5,7,7.3,6.4,9.2,7.1,8.8,7.9,6.1,6.2
1472,Tanzania2008,79.1,53.61,5.7,5.8,6.4,7.2,6.9,6,6.3,7.6,5.8,7.4,7,7
1473,Thailand2008,75.6,69.07,7,7.7,7.7,3.6,7.5,4.4,7.7,5.5,6.2,6.8,6,5.5
1474,Timor-Leste2008,93.8,44.7,8.8,8.5,7.1,8.2,6.5,5.3,9,8,6.9,8.1,8.6,8.8
1475,Togo2008,86.8,40.76,7.8,7.5,6,8.2,7.5,6.5,7.2,8,7.9,7.7,5.6,6.9
1476,Trinidad and Tobago2008,67,77.3,5.7,5.9,5.2,4,7.7,6.7,6.4,5.5,5.4,5.5,3.6,5.4
1477,Tunisia2008,65.6,73.81,5.9,6.2,5.1,4.3,7.2,5.1,6.6,5.9,7.3,5.6,3.4,3
1478,Turkey2008,75.4,59.74,6.7,7.5,7.6,4.6,8.2,5,6,5.2,5.5,6.7,6.2,6.2
1479,Turkmenistan2008,86.2,71.15,8.3,7.9,6.2,7.1,7.3,5.6,8.7,7.7,9.6,7,4.5,6.3
1480,Uganda2008,96.1,55.16,8.1,7.8,8.3,7.6,8.5,6,8.3,7.9,7.9,8.7,9.3,7.7
1481,Ukraine2008,70.8,75.34,3,7.9,7.2,5,6.7,7.3,7.3,4.5,5.9,6.5,3.2,6.3
1482,United Arab Emirates2008,51.2,70.48,1.9,3.8,4.3,2.6,5.5,3.4,7,3.9,5.9,5,3.6,4.3
1483,United Kingdom2008,32.9,86.71,3,2.7,4.5,1.7,4.5,2,2,1.8,2.6,3,3,2.1
1484,Uruguay2008,41.4,73.55,3,2.3,2,3.7,5.1,5.9,2.9,4,2.5,5.1,1.1,3.8
1485,Uzbekistan2008,93.4,66.74,9,9.2,7.1,7.7,8.6,7.1,9.3,6.8,9.2,7.7,5.4,6.3
1486,Venezuela2008,77.9,72.87,6.6,7.5,6.8,4.6,8,6.9,7.1,6.3,7.4,6.5,5,5.2
1487,Yemen2008,95.4,47.16,8.2,8.9,7.3,8.2,8.8,7.2,8,8.3,7.5,8.6,7.2,7.2
1488,Zambia2008,81.6,61.45,5.5,5.5,5.2,8.1,7.4,6.7,7.8,7.9,5.8,8.8,6.4,6.5
1489,Zimbabwe2008,112.5,58.53,9.5,9.3,9.5,10,9.6,10,9.5,9.6,9.8,9.7,9,7
1490,Afghanistan2007,102.3,34.17,9,8.5,9.1,8.3,8,7,8.8,8,8.2,8.5,8.9,10
1491,Albania2007,70.5,65.57,5.5,5.4,5.4,6.8,6.1,7.5,7.4,6.2,5.4,6.5,2.7,5.6
1492,Algeria2007,75.9,70.81,6.4,5.9,7,3.5,7.3,5.6,7.3,7,7.4,6.1,6.7,5.7
1493,Angola2007,84.9,49.08,6.2,7.5,5.9,4.2,8.7,5,8.6,7.7,7.5,8.5,7.5,7.6
1494,Antigua and Barbuda2007,65.7,66.4,5.2,4.6,5.2,4.8,7.1,7.9,6.3,4.9,5.5,5.2,3.6,5.4
1495,Argentina2007,41.4,79.63,1.9,2.7,4,4.6,5.2,4,3.4,3.8,3.7,3.8,1.5,2.8
1496,Armenia2007,70.3,77.29,4.5,5.8,5,5,6,6.9,6.5,6.2,5.5,5.8,7.6,5.5
1497,Australia2007,23.2,87.22,0.9,1.5,3,1.8,4.4,1.1,1,1.4,2.5,2.9,1.6,1.1
1498,Austria2007,26,82.61,1,2,3.5,1.9,5,1.1,1.3,1.4,1.5,2.8,2.2,2.3
1499,Azerbaijan2007,81.2,79.57,7.2,7.5,7.3,6.3,7.4,5.3,7.8,6,6.4,6,7.5,6.5
1500,Bahrain2007,57,69.32,3.4,6,6,3.5,5,3.7,6.8,3.7,4.7,5.3,3.6,5.3
1501,Bangladesh2007,95.9,42.11,8,9.5,9.6,6.9,9,8.4,9,7.4,7.8,8.6,5.8,5.9
1502,Barbados2007,59.9,54.94,5.3,4.8,5.8,5,7.6,6.9,6.1,2.6,3,4.1,3.6,5.1
1503,Belarus2007,85.2,79.2,6.7,8.5,6.5,6.8,7.5,5,9.1,6.9,8.5,8,4.6,7.1
1504,Belgium2007,25.5,78.11,1.6,1.5,4,2.1,4,1.1,1.5,1.4,1.5,3.2,1.6,2
1505,Belize2007,69.8,73.91,5.7,5,5.2,6,7.6,6.9,6.5,5.7,3.8,6.6,5.2,5.6
1506,Benin2007,72,39.41,5.2,3.8,4,7.1,7.4,6.9,6.4,8.1,4.8,6.5,5.2,6.6
1507,Bhutan2007,86.4,63.42,4.6,8,7,7.9,8.7,6.7,8,6.5,8.5,6.5,7.5,6.5
1508,Bolivia2007,82,69.53,6.2,8.3,7,6.4,8.5,7,7.2,7.4,7,7.4,3.7,5.9
1509,Bosnia and Herzegovina2007,84.5,56.49,7.3,8.3,8.3,6,7.2,6,7.6,5.6,5.3,6.1,8,8.8
1510,Botswana2007,66.4,67.67,3.9,2.8,3.4,5.6,7,6,5.4,6.5,4.8,9.2,5.8,6
1511,Brazil2007,66.9,79.44,6.9,4.5,6.1,3.2,8.8,5,6.2,6.3,5.3,6.6,3.4,4.6
1512,Brunei Darussalam2007,71.2,65.43,6.9,7.4,7.4,3.2,7.9,4.2,7.7,3.3,6.6,6.3,5.6,4.7
1513,Bulgaria2007,60.3,73.16,5.4,3.9,4.2,4.3,6.2,5.9,5.7,5,4.7,5.4,4.1,5.5
1514,Burkina Faso2007,89.7,40.3,7.6,7.7,6.4,8.2,8.9,6.6,7.6,8.9,6.6,8.6,5.6,7
1515,Burundi2007,95.2,40.69,6.8,7.5,6.7,8.2,8.8,6.7,7.1,8.9,7.5,9.1,8.9,9
1516,Cambodia2007,85.7,47.03,6.2,7.5,7.3,6.4,7.2,8,8.5,7.6,7.1,7.6,5.9,6.4
1517,Cameroon2007,89.4,49.42,7.7,8,7,6.1,8.7,7.9,8.5,7.5,7.2,7,6.8,7
1518,Canada2007,25.1,82.57,1,1.6,2,1.5,5,2.1,1.5,1.2,2,3.3,2.4,1.5
1519,Cape Verde2007,81.1,51.52,6.1,6.4,4.8,8,6.2,8.2,7,7.4,6.4,7.9,4.8,7.9
1520,Central African Republic2007,101,45.22,8.9,9.3,8.8,8.4,8.6,5.5,9,8,8.2,8.9,8.4,9
1521,Chad2007,108.8,35.74,9.6,9.7,9.5,8.3,9,7.9,9.5,9.1,9.2,9.1,8.9,9
1522,Chile2007,33.8,78.26,2,1.5,3.5,3.8,4,2.1,1.6,3.7,3.7,3.8,1.1,3
1523,China2007,81.2,64.24,5.3,7.5,8,4,9,6.5,8.5,6.5,9,8.7,5.1,3.1
1524,Colombia2007,89.7,78.2,8.3,8.5,7.4,3.8,8.4,8.4,8.2,6,7.4,6.8,9.5,7
1525,Comoros2007,77.8,40.42,6.7,6.5,5.3,7.6,6.1,5.7,7.9,8.7,6.6,6.2,3.6,6.9
1526,Costa Rica2007,50.5,76.13,2,3.3,4,4.8,6.6,5,3.9,2.9,3.5,5.6,4.4,4.5
1527,Cote d'Ivoire2007,107.3,58.77,9.6,9.3,9.8,8.9,8,8.4,9.5,7.9,9.2,8.6,8.3,9.8
1528,Croatia2007,60.5,80.01,3.9,3.9,6,5.7,5.7,5,4.2,4.1,4.5,5.3,6.5,5.7
1529,Cuba2007,78.6,78.61,7.7,7.8,5.5,6.3,7.2,6,7.6,3.8,7.8,6.5,4.7,7.7
1530,Cyprus2007,70.2,77.66,4.2,8.4,8.3,4.8,7.5,5.7,5.5,3.8,3.5,5.1,4.2,9.2
1531,Czech Republic2007,42.1,82.11,2,3.5,3.2,2.8,3.9,5,3.7,3.8,3.5,4,3.3,3.4
1532,Denmark2007,22.2,87.98,1,1,2.5,2.1,1.9,2,1,1.4,1.5,3.2,2.6,2
1533,Djibouti2007,80.3,40.82,7,6.9,5.5,6.9,6.1,5,7.4,7.5,6,7.9,6.5,7.6
1534,Dominican Republic2007,80.6,76.1,6.5,7.4,6.1,5.8,8.1,8.3,6,6.9,7,6.5,6.4,5.6
1535,Ecuador2007,79.9,67.7,6.6,7.6,6.7,5.3,8,7.1,7.5,6.8,6.6,6.2,6,5.5
1536,Egypt2007,89.2,63.85,6.1,8.3,7.8,7,7.8,6.2,9,6.7,8.5,7.7,6.5,7.6
1537,El Salvador2007,74.9,66.59,5.8,3.9,6,5.4,7.3,7,7,6.9,6.9,7.6,5.6,5.5
1538,Equatorial Guinea2007,88.2,64.31,8.9,8.5,7,4,9,7.4,9.4,8.6,9.4,8,2,6
1539,Eritrea2007,85.5,35.12,7.5,7.2,5.4,8.4,5.9,6,8.3,7.7,7.4,8.1,7.1,6.5
1540,Estonia2007,50.5,87.09,2.1,5.9,4.5,3.7,4.9,4,5,3.8,3.7,4.8,4.8,3.3
1541,Ethiopia2007,95.3,41.18,7.5,8.9,7.8,8,8.6,7.5,7.9,7,8.5,9,7.9,6.7
1542,Fiji2007,75.7,68.79,7,8.2,7.5,5.9,7.5,5.4,9,4.1,5.9,5.9,4,5.3
1543,Finland2007,18.5,90.86,0.9,0.7,1,2.2,1.9,2.1,0.9,1.2,1.5,2.5,1.6,2
1544,France2007,34.1,85.25,1,1.8,5.8,2.9,4.8,2,1.5,1.4,3.2,4.1,3.6,2
1545,Gabon2007,73.3,65.03,5.3,7.2,3,4.9,7.8,6,7.3,7,6.7,6.6,5.7,5.8
1546,Georgia2007,82.3,60.68,7.8,7.8,7.6,5.7,7,5.7,7.9,6.1,5.4,6.3,6.8,8.2
1547,Germany2007,38.4,81.35,2.5,1.8,4.9,3,5.5,3,2.3,1.7,2.9,3.9,4.8,2.1
1548,Ghana2007,61.9,55.17,2.4,3.5,5.1,4,6.8,8,5.5,6.9,4.5,6,4.5,4.7
1549,Greece2007,43.5,81.46,3.1,1.6,3.5,3.5,5,5.4,4,3.1,3.9,4.7,2,3.7
1550,Grenada2007,71.6,57.7,5.9,5.7,5,6.5,7.1,7.9,6.5,4.1,5.1,5.9,3.6,8.3
1551,Guatemala2007,81.4,67.88,7.3,5.9,7.1,7,8,6.7,7.4,6.6,7.1,7,6,5.3
1552,Guinea2007,101.3,49.12,8.1,9,8.1,8.5,8.5,8.3,9.6,8.9,8.6,7.8,7.4,8.5
1553,Guyana2007,73.3,68.2,5.9,4.9,5.4,6.8,8.1,7.9,6.4,5.7,5.6,6.9,4.1,5.6
